"user_id","average_day_between_orders","total_orders","total_items_purchased","reorder_ratio","cluster","segment"
30067,1.00,35,81,0.9383,1,The Loyalist
30068,30.00,5,8,0.2500,0,Potential Churn
30069,0.00,6,36,0.2778,2,The Newcomer
30070,17.00,12,63,0.6667,1,The Loyalist
30071,30.00,16,117,0.3932,0,Potential Churn
30072,15.00,20,86,0.5698,1,The Loyalist
30073,8.00,7,27,0.1852,2,The Newcomer
30074,18.00,9,44,0.5227,2,The Newcomer
30075,12.00,15,110,0.5091,1,The Loyalist
30076,6.00,6,71,0.4789,2,The Newcomer
30077,2.00,99,842,0.7257,1,The Loyalist
30078,25.00,11,130,0.6615,1,The Loyalist
30079,30.00,15,250,0.4160,0,Potential Churn
30080,22.00,6,125,0.3920,0,Potential Churn
30081,30.00,4,46,0.3913,0,Potential Churn
30082,30.00,6,33,0.0606,0,Potential Churn
30083,13.00,33,340,0.5529,1,The Loyalist
30084,1.00,68,578,0.7024,1,The Loyalist
30085,6.00,11,181,0.2873,2,The Newcomer
30086,18.00,16,96,0.3854,2,The Newcomer
30087,28.00,3,34,0.0294,0,Potential Churn
30088,10.00,3,20,0.2000,2,The Newcomer
30089,7.00,9,154,0.5909,1,The Loyalist
30090,21.00,9,83,0.2651,0,Potential Churn
30091,7.00,26,52,0.9423,1,The Loyalist
30092,2.00,7,46,0.3913,2,The Newcomer
30093,12.00,11,160,0.4813,1,The Loyalist
30094,30.00,18,163,0.4724,0,Potential Churn
30095,30.00,3,31,0.3226,0,Potential Churn
30096,6.00,80,433,0.9122,1,The Loyalist
30097,6.00,8,78,0.2692,2,The Newcomer
30098,14.00,44,630,0.7095,1,The Loyalist
30099,0.00,8,52,0.1346,2,The Newcomer
30100,12.00,18,307,0.7296,1,The Loyalist
30101,27.00,20,125,0.2160,0,Potential Churn
30102,3.00,25,68,0.4559,1,The Loyalist
30103,21.00,4,32,0.4063,0,Potential Churn
30104,21.00,4,14,0.5000,0,Potential Churn
30105,7.00,26,202,0.5347,1,The Loyalist
30106,17.00,4,11,0.2727,2,The Newcomer
30107,30.00,3,44,0.2273,0,Potential Churn
30108,25.00,27,104,0.7115,1,The Loyalist
30109,12.00,8,191,0.5393,1,The Loyalist
30110,30.00,19,242,0.6736,1,The Loyalist
30111,3.00,6,42,0.3095,2,The Newcomer
30112,9.00,3,32,0.3438,2,The Newcomer
30113,3.00,49,599,0.7129,1,The Loyalist
30114,11.00,4,56,0.3750,2,The Newcomer
30115,30.00,8,69,0.5362,0,Potential Churn
30116,30.00,12,124,0.3871,0,Potential Churn
30117,21.00,24,307,0.5928,1,The Loyalist
30118,17.00,52,563,0.8046,1,The Loyalist
30119,12.00,5,16,0.4375,2,The Newcomer
30120,21.00,20,179,0.5028,1,The Loyalist
30121,30.00,5,92,0.3913,0,Potential Churn
30122,30.00,3,30,0.4667,0,Potential Churn
30123,21.00,13,108,0.6204,1,The Loyalist
30124,1.00,4,46,0.1087,2,The Newcomer
30125,15.00,9,95,0.5158,2,The Newcomer
30126,30.00,15,149,0.6913,1,The Loyalist
30127,28.00,10,157,0.6051,0,Potential Churn
30128,12.00,8,10,0.5000,2,The Newcomer
30129,30.00,5,43,0.4186,0,Potential Churn
30130,30.00,4,7,0.4286,0,Potential Churn
30131,24.00,17,199,0.6482,1,The Loyalist
30132,7.00,8,135,0.2000,2,The Newcomer
30133,29.00,12,371,0.6307,1,The Loyalist
30134,13.00,13,142,0.5282,1,The Loyalist
30135,12.00,6,14,0.3571,2,The Newcomer
30136,10.00,14,168,0.6786,1,The Loyalist
30137,17.00,15,402,0.4303,1,The Loyalist
30138,15.00,20,118,0.3983,1,The Loyalist
30139,30.00,5,20,0.2000,0,Potential Churn
30140,2.00,70,447,0.6242,1,The Loyalist
30141,9.00,10,64,0.3750,2,The Newcomer
30142,6.00,54,652,0.7362,1,The Loyalist
30143,3.00,33,292,0.4349,1,The Loyalist
30144,6.00,7,19,0.5263,2,The Newcomer
30145,8.00,22,72,0.6250,1,The Loyalist
30146,28.00,16,53,0.2453,0,Potential Churn
30147,11.00,14,100,0.4500,2,The Newcomer
30148,21.00,10,67,0.2090,0,Potential Churn
30149,12.00,4,55,0.2545,2,The Newcomer
30150,13.00,3,30,0.1000,2,The Newcomer
30151,8.00,3,26,0.1154,2,The Newcomer
30152,30.00,3,31,0.0968,0,Potential Churn
30153,5.00,90,641,0.7473,1,The Loyalist
30154,6.00,29,235,0.5404,1,The Loyalist
30155,1.00,70,1200,0.7750,1,The Loyalist
30156,8.00,17,170,0.6059,1,The Loyalist
30157,22.00,15,58,0.4828,0,Potential Churn
30158,8.00,18,133,0.7669,1,The Loyalist
30159,15.00,4,9,0.2222,2,The Newcomer
30160,7.00,23,257,0.4591,1,The Loyalist
30161,14.00,3,66,0.1970,2,The Newcomer
30162,10.00,18,363,0.6309,1,The Loyalist
30163,30.00,3,41,0.2683,0,Potential Churn
30164,7.00,19,382,0.5602,1,The Loyalist
30165,1.00,47,489,0.5890,1,The Loyalist
30166,30.00,3,5,0.2000,0,Potential Churn
30167,6.00,39,478,0.6715,1,The Loyalist
30168,5.00,18,52,0.6923,1,The Loyalist
30169,30.00,5,48,0.3125,0,Potential Churn
30170,30.00,4,6,0.3333,0,Potential Churn
30171,3.00,6,25,0.3200,2,The Newcomer
30172,30.00,14,271,0.5129,0,Potential Churn
30173,7.00,6,38,0.1053,2,The Newcomer
30174,8.00,8,97,0.3814,2,The Newcomer
30175,30.00,4,25,0.1200,0,Potential Churn
30176,13.00,11,227,0.4626,1,The Loyalist
30177,12.00,24,186,0.4247,1,The Loyalist
30178,8.00,14,132,0.3864,2,The Newcomer
30179,16.00,18,162,0.2840,2,The Newcomer
30180,1.00,14,76,0.3026,2,The Newcomer
30181,13.00,4,14,0.4286,2,The Newcomer
30182,30.00,4,36,0.0556,0,Potential Churn
30183,10.00,58,853,0.6694,1,The Loyalist
30184,14.00,4,11,0.3636,2,The Newcomer
30185,9.00,4,52,0.2308,2,The Newcomer
30186,7.00,38,370,0.5135,1,The Loyalist
30187,26.00,6,65,0.3538,0,Potential Churn
30188,8.00,7,75,0.3067,2,The Newcomer
30189,11.00,7,45,0.4222,2,The Newcomer
30190,5.00,15,95,0.3895,2,The Newcomer
30191,3.00,29,245,0.6571,1,The Loyalist
30192,30.00,6,29,0.4483,0,Potential Churn
30193,30.00,7,65,0.2769,0,Potential Churn
30194,5.00,13,150,0.4400,2,The Newcomer
30195,22.00,16,46,0.8913,1,The Loyalist
30196,10.00,17,184,0.7011,1,The Loyalist
30197,14.00,20,159,0.6541,1,The Loyalist
30198,30.00,20,79,0.4304,0,Potential Churn
30199,1.00,5,37,0.3784,2,The Newcomer
30200,13.00,11,44,0.3182,2,The Newcomer
30201,30.00,14,75,0.6933,0,Potential Churn
30202,5.00,8,65,0.4000,2,The Newcomer
30203,30.00,9,25,0.6800,0,Potential Churn
30204,9.00,23,209,0.5598,1,The Loyalist
30205,14.00,18,346,0.4538,1,The Loyalist
30206,22.00,4,14,0.2143,0,Potential Churn
30207,25.00,6,15,0.4667,0,Potential Churn
30208,18.00,15,177,0.4011,1,The Loyalist
30209,9.00,41,351,0.6239,1,The Loyalist
30210,30.00,4,49,0.4286,0,Potential Churn
30211,28.00,9,67,0.2687,0,Potential Churn
30212,30.00,4,35,0.2000,0,Potential Churn
30213,7.00,11,152,0.3289,2,The Newcomer
30214,30.00,3,8,0.1250,0,Potential Churn
30215,11.00,4,21,0.0952,2,The Newcomer
30216,7.00,7,139,0.5324,2,The Newcomer
30217,16.00,3,14,0.2143,2,The Newcomer
30218,27.00,13,149,0.3758,0,Potential Churn
30219,8.00,18,72,0.4306,2,The Newcomer
30220,19.00,3,16,0.1875,0,Potential Churn
30221,7.00,7,48,0.2708,2,The Newcomer
30222,10.00,32,281,0.7224,1,The Loyalist
30223,7.00,16,300,0.5100,1,The Loyalist
30224,30.00,3,67,0.0746,0,Potential Churn
30225,12.00,22,404,0.7599,1,The Loyalist
30226,30.00,3,26,0.1538,0,Potential Churn
30227,15.00,10,114,0.4474,2,The Newcomer
30228,1.00,63,258,0.7132,1,The Loyalist
30229,7.00,11,106,0.4057,2,The Newcomer
30230,23.00,15,367,0.4278,1,The Loyalist
30231,30.00,4,32,0.2500,0,Potential Churn
30232,30.00,6,10,0.4000,0,Potential Churn
30233,30.00,5,68,0.3676,0,Potential Churn
30234,30.00,15,74,0.3108,0,Potential Churn
30235,30.00,5,10,0.5000,0,Potential Churn
30236,30.00,16,137,0.3796,0,Potential Churn
30237,16.00,11,45,0.1556,2,The Newcomer
30238,30.00,3,56,0.1429,0,Potential Churn
30239,3.00,61,622,0.5900,1,The Loyalist
30240,30.00,10,152,0.3289,0,Potential Churn
30241,6.00,4,39,0.3846,2,The Newcomer
30242,11.00,12,165,0.6061,1,The Loyalist
30243,6.00,3,11,0.2727,2,The Newcomer
30244,5.00,11,71,0.5915,2,The Newcomer
30245,30.00,3,42,0.1667,0,Potential Churn
30246,30.00,13,255,0.6118,1,The Loyalist
30247,30.00,8,96,0.2396,0,Potential Churn
30248,15.00,3,49,0.2653,2,The Newcomer
30249,5.00,12,161,0.4099,2,The Newcomer
30250,4.00,7,11,0.5455,2,The Newcomer
30251,10.00,6,15,0.4667,2,The Newcomer
30252,15.00,19,42,0.8333,1,The Loyalist
30253,30.00,11,82,0.4268,0,Potential Churn
30254,15.00,3,61,0.1803,2,The Newcomer
30255,4.00,5,33,0.4545,2,The Newcomer
30256,5.00,3,12,0.0000,2,The Newcomer
30257,13.00,12,97,0.3608,2,The Newcomer
30258,10.00,19,126,0.4762,1,The Loyalist
30259,11.00,26,92,0.8370,1,The Loyalist
30260,10.00,29,629,0.8442,1,The Loyalist
30261,28.00,6,61,0.2295,0,Potential Churn
30262,8.00,4,51,0.3922,2,The Newcomer
30263,30.00,5,69,0.2754,0,Potential Churn
30264,12.00,27,205,0.6537,1,The Loyalist
30265,30.00,18,252,0.4325,0,Potential Churn
30266,1.00,6,35,0.3143,2,The Newcomer
30267,30.00,4,11,0.1818,0,Potential Churn
30268,30.00,8,81,0.3333,0,Potential Churn
30269,30.00,3,19,0.3684,0,Potential Churn
30270,6.00,3,21,0.1429,2,The Newcomer
30271,10.00,16,328,0.6707,1,The Loyalist
30272,9.00,8,86,0.4070,2,The Newcomer
30273,14.00,31,438,0.6461,1,The Loyalist
30274,8.00,12,82,0.4878,2,The Newcomer
30275,0.00,20,121,0.4545,1,The Loyalist
30276,30.00,6,20,0.4000,0,Potential Churn
30277,7.00,5,30,0.2000,2,The Newcomer
30278,21.00,8,73,0.3151,0,Potential Churn
30279,15.00,5,7,0.1429,2,The Newcomer
30280,22.00,18,135,0.6444,1,The Loyalist
30281,30.00,10,23,0.7391,0,Potential Churn
30282,14.00,4,72,0.0972,2,The Newcomer
30283,4.00,11,88,0.2386,2,The Newcomer
30284,6.00,3,25,0.2400,2,The Newcomer
30285,10.00,5,28,0.2500,2,The Newcomer
30286,5.00,6,68,0.5000,2,The Newcomer
30287,11.00,5,29,0.2414,2,The Newcomer
30288,30.00,3,4,0.0000,0,Potential Churn
30289,4.00,17,52,0.6923,1,The Loyalist
30290,11.00,27,65,0.5385,1,The Loyalist
30291,21.00,4,63,0.1111,0,Potential Churn
30292,7.00,9,50,0.5400,2,The Newcomer
30293,3.00,69,707,0.7214,1,The Loyalist
30294,5.00,64,374,0.9251,1,The Loyalist
30295,7.00,14,101,0.8812,1,The Loyalist
30296,28.00,3,38,0.2105,0,Potential Churn
30297,30.00,12,154,0.3571,0,Potential Churn
30298,30.00,3,33,0.1515,0,Potential Churn
30299,12.00,10,131,0.2748,2,The Newcomer
30300,30.00,16,185,0.6324,1,The Loyalist
30301,7.00,14,97,0.2474,2,The Newcomer
30302,30.00,5,30,0.3333,0,Potential Churn
30303,25.00,7,25,0.4000,0,Potential Churn
30304,11.00,31,459,0.7952,1,The Loyalist
30305,0.00,6,46,0.4348,2,The Newcomer
30306,12.00,4,34,0.2353,2,The Newcomer
30307,30.00,18,197,0.4569,0,Potential Churn
30308,2.00,12,125,0.4240,2,The Newcomer
30309,30.00,3,30,0.4667,0,Potential Churn
30310,7.00,12,58,0.5172,2,The Newcomer
30311,2.00,26,137,0.2774,1,The Loyalist
30312,16.00,32,1070,0.8364,1,The Loyalist
30313,30.00,10,172,0.3256,0,Potential Churn
30314,0.00,10,51,0.1373,2,The Newcomer
30315,16.00,4,25,0.2000,2,The Newcomer
30316,7.00,28,59,0.8136,1,The Loyalist
30317,7.00,7,96,0.1771,2,The Newcomer
30318,12.00,27,205,0.8878,1,The Loyalist
30319,30.00,7,81,0.5062,0,Potential Churn
30320,30.00,6,53,0.2075,0,Potential Churn
30321,21.00,8,47,0.1064,0,Potential Churn
30322,25.00,6,67,0.1791,0,Potential Churn
30323,14.00,18,85,0.4706,1,The Loyalist
30324,27.00,10,16,0.3125,0,Potential Churn
30325,30.00,12,92,0.2935,0,Potential Churn
30326,30.00,3,24,0.0833,0,Potential Churn
30327,12.00,10,53,0.3774,2,The Newcomer
30328,11.00,8,105,0.3333,2,The Newcomer
30329,4.00,4,44,0.2273,2,The Newcomer
30330,21.00,20,91,0.4286,0,Potential Churn
30331,30.00,7,48,0.2917,0,Potential Churn
30332,30.00,5,47,0.3191,0,Potential Churn
30333,14.00,34,543,0.6151,1,The Loyalist
30334,7.00,15,142,0.4366,1,The Loyalist
30335,26.00,8,75,0.3867,0,Potential Churn
30336,14.00,15,80,0.3375,2,The Newcomer
30337,11.00,42,293,0.7440,1,The Loyalist
30338,11.00,4,22,0.1818,2,The Newcomer
30339,20.00,3,37,0.0811,0,Potential Churn
30340,30.00,7,43,0.3953,0,Potential Churn
30341,14.00,14,149,0.5570,1,The Loyalist
30342,6.00,18,253,0.5020,1,The Loyalist
30343,7.00,15,16,0.8750,1,The Loyalist
30344,30.00,8,80,0.5125,0,Potential Churn
30345,27.00,8,25,0.7600,0,Potential Churn
30346,9.00,8,17,0.7647,2,The Newcomer
30347,12.00,24,382,0.6204,1,The Loyalist
30348,19.00,14,138,0.5217,1,The Loyalist
30349,9.00,51,375,0.7840,1,The Loyalist
30350,30.00,5,23,0.2174,0,Potential Churn
30351,8.00,60,455,0.4681,1,The Loyalist
30352,25.00,3,74,0.2162,0,Potential Churn
30353,6.00,9,77,0.3766,2,The Newcomer
30354,30.00,5,28,0.1071,0,Potential Churn
30355,30.00,5,14,0.4286,0,Potential Churn
30356,30.00,11,125,0.6080,0,Potential Churn
30357,30.00,5,15,0.2000,0,Potential Churn
30358,7.00,31,236,0.6653,1,The Loyalist
30359,30.00,5,77,0.2208,0,Potential Churn
30360,30.00,6,30,0.1000,0,Potential Churn
30361,22.00,25,373,0.6434,1,The Loyalist
30362,22.00,12,160,0.5625,1,The Loyalist
30363,7.00,3,53,0.3208,2,The Newcomer
30364,12.00,3,37,0.2703,2,The Newcomer
30365,14.00,3,10,0.1000,2,The Newcomer
30366,22.00,6,91,0.3407,0,Potential Churn
30367,15.00,9,140,0.3286,2,The Newcomer
30368,23.00,33,242,0.5496,1,The Loyalist
30369,16.00,18,102,0.6373,1,The Loyalist
30370,30.00,3,12,0.0833,0,Potential Churn
30371,8.00,59,620,0.7258,1,The Loyalist
30372,5.00,23,299,0.3846,1,The Loyalist
30373,9.00,8,57,0.2105,2,The Newcomer
30374,1.00,24,226,0.3009,1,The Loyalist
30375,23.00,20,307,0.4169,1,The Loyalist
30376,1.00,28,123,0.5447,1,The Loyalist
30377,2.00,5,55,0.0909,2,The Newcomer
30378,14.00,3,31,0.2258,2,The Newcomer
30379,8.00,64,438,0.5616,1,The Loyalist
30380,30.00,15,209,0.5933,1,The Loyalist
30381,6.00,9,48,0.3750,2,The Newcomer
30382,30.00,13,196,0.4286,0,Potential Churn
30383,13.00,5,64,0.1563,2,The Newcomer
30384,30.00,5,13,0.5385,0,Potential Churn
30385,13.00,15,94,0.7021,1,The Loyalist
30386,30.00,7,109,0.3670,0,Potential Churn
30387,7.00,28,42,0.8571,1,The Loyalist
30388,5.00,10,74,0.1757,2,The Newcomer
30389,7.00,24,484,0.6653,1,The Loyalist
30390,6.00,14,221,0.2353,2,The Newcomer
30391,30.00,5,12,0.7500,0,Potential Churn
30392,27.00,14,149,0.3289,0,Potential Churn
30393,14.00,4,31,0.0645,2,The Newcomer
30394,22.00,15,169,0.4142,0,Potential Churn
30395,6.00,14,150,0.4667,1,The Loyalist
30396,15.00,15,108,0.2778,2,The Newcomer
30397,30.00,4,26,0.1538,0,Potential Churn
30398,27.00,3,46,0.1087,0,Potential Churn
30399,30.00,3,4,0.2500,0,Potential Churn
30400,10.00,25,166,0.7410,1,The Loyalist
30401,30.00,6,21,0.2857,0,Potential Churn
30402,30.00,4,40,0.1250,0,Potential Churn
30403,7.00,14,151,0.3311,2,The Newcomer
30404,1.00,26,396,0.3258,1,The Loyalist
30405,1.00,6,21,0.1429,2,The Newcomer
30406,15.00,18,85,0.5529,1,The Loyalist
30407,6.00,4,17,0.5294,2,The Newcomer
30408,30.00,3,32,0.0000,0,Potential Churn
30409,5.00,42,708,0.7429,1,The Loyalist
30410,7.00,3,33,0.3030,2,The Newcomer
30411,13.00,9,147,0.4830,2,The Newcomer
30412,8.00,4,24,0.2083,2,The Newcomer
30413,8.00,17,198,0.3485,1,The Loyalist
30414,7.00,3,45,0.0667,2,The Newcomer
30415,30.00,3,55,0.1273,0,Potential Churn
30416,12.00,18,239,0.6234,1,The Loyalist
30417,30.00,3,12,0.0000,0,Potential Churn
30418,5.00,38,665,0.7669,1,The Loyalist
30419,2.00,5,7,0.5714,2,The Newcomer
30420,24.00,5,62,0.3387,0,Potential Churn
30421,6.00,38,770,0.8935,1,The Loyalist
30422,30.00,6,46,0.1304,0,Potential Churn
30423,1.00,13,432,0.6505,1,The Loyalist
30424,6.00,3,21,0.4286,2,The Newcomer
30425,8.00,41,514,0.7607,1,The Loyalist
30426,7.00,5,15,0.1333,2,The Newcomer
30427,3.00,11,54,0.4074,2,The Newcomer
30428,30.00,3,36,0.5833,0,Potential Churn
30429,10.00,28,297,0.5556,1,The Loyalist
30430,6.00,10,141,0.6383,1,The Loyalist
30431,19.00,19,72,0.3889,0,Potential Churn
30432,9.00,12,82,0.3537,2,The Newcomer
30433,6.00,6,77,0.1688,2,The Newcomer
30434,8.00,68,571,0.7968,1,The Loyalist
30435,9.00,18,83,0.4940,1,The Loyalist
30436,30.00,5,51,0.2941,0,Potential Churn
30437,15.00,3,81,0.2840,2,The Newcomer
30438,5.00,6,47,0.1702,2,The Newcomer
30439,8.00,27,307,0.6189,1,The Loyalist
30440,7.00,30,238,0.5546,1,The Loyalist
30441,15.00,36,278,0.5468,1,The Loyalist
30442,30.00,11,26,0.5000,0,Potential Churn
30443,30.00,7,29,0.4138,0,Potential Churn
30444,30.00,15,94,0.8191,1,The Loyalist
30445,11.00,31,546,0.6081,1,The Loyalist
30446,30.00,14,21,0.7143,0,Potential Churn
30447,30.00,3,16,0.3125,0,Potential Churn
30448,4.00,45,806,0.8251,1,The Loyalist
30449,30.00,4,83,0.1084,0,Potential Churn
30450,19.00,9,71,0.1972,0,Potential Churn
30451,30.00,15,171,0.5146,0,Potential Churn
30452,14.00,3,32,0.2188,2,The Newcomer
30453,0.00,8,63,0.2698,2,The Newcomer
30454,20.00,8,65,0.5231,0,Potential Churn
30455,3.00,16,163,0.4969,1,The Loyalist
30456,30.00,3,32,0.1563,0,Potential Churn
30457,30.00,8,33,0.1515,0,Potential Churn
30458,27.00,6,90,0.4444,0,Potential Churn
30459,3.00,4,88,0.2045,2,The Newcomer
30460,24.00,3,31,0.1935,0,Potential Churn
30461,7.00,12,110,0.8000,1,The Loyalist
30462,19.00,3,26,0.0000,0,Potential Churn
30463,30.00,3,71,0.0986,0,Potential Churn
30464,30.00,5,64,0.2813,0,Potential Churn
30465,30.00,30,396,0.5126,1,The Loyalist
30466,0.00,14,44,0.5682,2,The Newcomer
30467,28.00,14,186,0.3978,0,Potential Churn
30468,6.00,16,220,0.6455,1,The Loyalist
30469,7.00,3,18,0.0556,2,The Newcomer
30470,30.00,4,81,0.2222,0,Potential Churn
30471,30.00,6,70,0.2857,0,Potential Churn
30472,30.00,3,63,0.3968,0,Potential Churn
30473,29.00,14,108,0.3889,0,Potential Churn
30474,15.00,5,107,0.3178,2,The Newcomer
30475,5.00,5,108,0.2222,2,The Newcomer
30476,21.00,6,49,0.1837,0,Potential Churn
30477,0.00,21,77,0.5844,1,The Loyalist
30478,5.00,54,663,0.6983,1,The Loyalist
30479,7.00,35,318,0.4277,1,The Loyalist
30480,7.00,7,85,0.2353,2,The Newcomer
30481,15.00,5,117,0.3675,2,The Newcomer
30482,4.00,56,1014,0.7219,1,The Loyalist
30483,30.00,4,28,0.4286,0,Potential Churn
30484,7.00,10,159,0.6352,1,The Loyalist
30485,7.00,20,145,0.6207,1,The Loyalist
30486,14.00,3,42,0.2143,2,The Newcomer
30487,7.00,9,201,0.2935,2,The Newcomer
30488,8.00,18,112,0.3571,2,The Newcomer
30489,10.00,17,201,0.3532,1,The Loyalist
30490,3.00,43,535,0.7682,1,The Loyalist
30491,30.00,14,159,0.5660,0,Potential Churn
30492,5.00,20,223,0.3543,1,The Loyalist
30493,5.00,30,65,0.8000,1,The Loyalist
30494,3.00,8,166,0.3313,2,The Newcomer
30495,30.00,3,32,0.2188,0,Potential Churn
30496,30.00,20,356,0.7753,1,The Loyalist
30497,4.00,14,157,0.3121,2,The Newcomer
30498,6.00,6,68,0.3676,2,The Newcomer
30499,30.00,4,5,0.6000,0,Potential Churn
30500,4.00,58,900,0.8144,1,The Loyalist
30501,20.00,5,67,0.3731,0,Potential Churn
30502,24.00,27,347,0.7752,1,The Loyalist
30503,17.00,12,228,0.5833,1,The Loyalist
30504,30.00,5,35,0.0286,0,Potential Churn
30505,16.00,4,101,0.2277,2,The Newcomer
30506,8.00,9,105,0.3238,2,The Newcomer
30507,3.00,5,23,0.2174,2,The Newcomer
30508,5.00,19,48,0.5000,2,The Newcomer
30509,17.00,55,402,0.6020,1,The Loyalist
30510,30.00,3,5,0.0000,0,Potential Churn
30511,25.00,40,105,0.6762,1,The Loyalist
30512,22.00,7,29,0.2759,0,Potential Churn
30513,30.00,7,57,0.2281,0,Potential Churn
30514,21.00,25,465,0.8022,1,The Loyalist
30515,7.00,4,40,0.2000,2,The Newcomer
30516,9.00,31,555,0.6523,1,The Loyalist
30517,10.00,20,211,0.5450,1,The Loyalist
30518,5.00,14,329,0.5957,1,The Loyalist
30519,9.00,12,149,0.4161,2,The Newcomer
30520,3.00,48,305,0.6459,1,The Loyalist
30521,14.00,4,88,0.3864,2,The Newcomer
30522,7.00,55,1444,0.8213,1,The Loyalist
30523,21.00,20,166,0.4819,1,The Loyalist
30524,27.00,4,92,0.3478,0,Potential Churn
30525,30.00,8,72,0.1250,0,Potential Churn
30526,6.00,47,255,0.7294,1,The Loyalist
30527,5.00,60,737,0.6364,1,The Loyalist
30528,30.00,7,47,0.4043,0,Potential Churn
30529,2.00,5,37,0.1351,2,The Newcomer
30530,21.00,10,166,0.5181,1,The Loyalist
30531,11.00,4,11,0.1818,2,The Newcomer
30532,30.00,6,41,0.2683,0,Potential Churn
30533,1.00,62,249,0.6104,1,The Loyalist
30534,6.00,16,264,0.5114,1,The Loyalist
30535,15.00,6,33,0.5152,2,The Newcomer
30536,30.00,14,307,0.6515,1,The Loyalist
30537,5.00,18,102,0.5294,1,The Loyalist
30538,21.00,7,19,0.4211,0,Potential Churn
30539,30.00,11,75,0.1600,0,Potential Churn
30540,30.00,8,72,0.4167,0,Potential Churn
30541,10.00,14,315,0.5556,1,The Loyalist
30542,30.00,14,48,0.5000,0,Potential Churn
30543,4.00,5,71,0.4648,2,The Newcomer
30544,22.00,3,61,0.0984,0,Potential Churn
30545,4.00,16,259,0.5985,1,The Loyalist
30546,30.00,5,11,0.1818,0,Potential Churn
30547,21.00,13,209,0.4689,1,The Loyalist
30548,10.00,13,186,0.2688,2,The Newcomer
30549,30.00,3,11,0.0000,0,Potential Churn
30550,19.00,8,72,0.2778,0,Potential Churn
30551,7.00,7,94,0.3723,2,The Newcomer
30552,30.00,3,72,0.1806,0,Potential Churn
30553,30.00,5,27,0.1481,0,Potential Churn
30554,14.00,63,829,0.8154,1,The Loyalist
30555,9.00,5,71,0.3521,2,The Newcomer
30556,28.00,3,46,0.1522,0,Potential Churn
30557,30.00,3,4,0.5000,0,Potential Churn
30558,14.00,28,105,0.9048,1,The Loyalist
30559,30.00,48,130,0.5923,1,The Loyalist
30560,3.00,3,21,0.2857,2,The Newcomer
30561,11.00,4,23,0.3043,2,The Newcomer
30562,9.00,25,73,0.7945,1,The Loyalist
30563,30.00,3,9,0.3333,0,Potential Churn
30564,2.00,52,740,0.6730,1,The Loyalist
30565,23.00,21,360,0.6500,1,The Loyalist
30566,8.00,25,142,0.7042,1,The Loyalist
30567,30.00,8,100,0.2600,0,Potential Churn
30568,14.00,23,459,0.7843,1,The Loyalist
30569,5.00,5,66,0.3939,2,The Newcomer
30570,10.00,7,75,0.1067,2,The Newcomer
30571,30.00,6,95,0.1579,0,Potential Churn
30572,12.00,7,113,0.2832,2,The Newcomer
30573,30.00,7,162,0.4198,0,Potential Churn
30574,12.00,25,344,0.6686,1,The Loyalist
30575,5.00,20,305,0.6197,1,The Loyalist
30576,30.00,12,145,0.3310,0,Potential Churn
30577,30.00,4,32,0.1563,0,Potential Churn
30578,30.00,16,56,0.2857,0,Potential Churn
30579,13.00,9,59,0.4915,2,The Newcomer
30580,30.00,4,19,0.2105,0,Potential Churn
30581,8.00,5,74,0.2568,2,The Newcomer
30582,3.00,5,119,0.2605,2,The Newcomer
30583,30.00,3,20,0.5000,0,Potential Churn
30584,30.00,8,243,0.5144,0,Potential Churn
30585,30.00,3,20,0.1000,0,Potential Churn
30586,30.00,3,62,0.1452,0,Potential Churn
30587,21.00,34,667,0.6552,1,The Loyalist
30588,6.00,39,603,0.7612,1,The Loyalist
30589,19.00,8,20,0.6500,0,Potential Churn
30590,5.00,18,253,0.5336,1,The Loyalist
30591,0.00,17,54,0.8333,1,The Loyalist
30592,7.00,9,109,0.5321,2,The Newcomer
30593,8.00,80,448,0.6250,1,The Loyalist
30594,30.00,50,439,0.5535,1,The Loyalist
30595,1.00,60,411,0.7859,1,The Loyalist
30596,3.00,12,127,0.2756,2,The Newcomer
30597,24.00,11,19,0.7895,0,Potential Churn
30598,30.00,3,20,0.3000,0,Potential Churn
30599,7.00,34,625,0.7232,1,The Loyalist
30600,26.00,4,7,0.2857,0,Potential Churn
30601,30.00,12,118,0.7288,0,Potential Churn
30602,20.00,22,141,0.3972,1,The Loyalist
30603,7.00,5,19,0.3158,2,The Newcomer
30604,30.00,3,41,0.3415,0,Potential Churn
30605,13.00,24,211,0.4502,1,The Loyalist
30606,30.00,26,297,0.7374,1,The Loyalist
30607,0.00,18,113,0.2478,2,The Newcomer
30608,7.00,45,156,0.7051,1,The Loyalist
30609,15.00,21,399,0.7168,1,The Loyalist
30610,7.00,10,78,0.6923,1,The Loyalist
30611,11.00,23,211,0.7630,1,The Loyalist
30612,28.00,9,31,0.4516,0,Potential Churn
30613,11.00,17,343,0.4606,1,The Loyalist
30614,6.00,52,454,0.8018,1,The Loyalist
30615,4.00,26,258,0.4884,1,The Loyalist
30616,21.00,54,177,0.8079,1,The Loyalist
30617,7.00,11,110,0.6364,1,The Loyalist
30618,7.00,18,146,0.8356,1,The Loyalist
30619,9.00,11,181,0.6243,1,The Loyalist
